system,index,sari,fkgl,bertscore_raw,bertscore_rescaled,bertscore_singleref_raw
identity,236,52.81455409965798,5.206666666666667,97.09439277648926,82.78406262397766,94.99474763870239
identity,237,53.914160435899575,13.90818181818182,98.3227550983429,90.0622010231018,96.75096273422241
identity,238,53.94299593296598,5.884285714285717,97.9256272315979,87.70918846130371,97.31727838516235
identity,239,47.20772105596951,9.655000000000001,97.62866497039795,85.94966530799866,97.153639793396
identity,240,53.40211736550783,4.003076923076925,98.54723811149597,91.39227867126465,96.56553864479065
identity,241,48.814156160753456,14.928,97.17534184455872,83.26368927955627,96.36610746383667
identity,242,49.578151920951115,9.61727272727273,98.09845089912415,88.73317837715149,97.23277688026428
identity,243,57.77845421316891,14.177894736842106,99.05502796173096,94.40097212791443,99.05502796173096
identity,244,57.25647277332836,15.426923076923078,100.0,100.0,98.17138314247131
identity,245,50.99386217095191,9.08705882352941,98.59035611152649,91.64775609970093,98.59035611152649
identity,246,55.736249740284705,11.784285714285716,99.4771420955658,96.90203070640564,99.4771420955658
identity,247,55.76350022464421,13.390476190476189,99.39349889755249,96.4064359664917,98.95188212394714
identity,248,51.153932686945595,12.425714285714289,98.68687391281128,92.21963286399841,97.41512537002563
identity,249,56.495006142808315,9.92666666666667,99.38967823982239,96.383798122406,98.1017529964447
identity,250,56.389846837637336,10.310434782608699,99.01959896087646,94.19105052947998,94.54348087310791
identity,251,55.36684044748561,11.693684210526317,99.50134754180908,97.0454454421997,95.67887783050537
identity,252,51.60548153984463,12.62714285714286,98.30485582351685,89.95614647865295,96.34350538253784
identity,253,47.0541031314512,6.2755555555555596,99.6275007724762,97.79291152954102,94.83408331871033
identity,254,54.086895286839884,13.450000000000003,99.3587851524353,96.20075225830078,94.58773732185364
identity,255,57.02587723876581,15.91777777777778,98.77467751502991,92.73987412452698,97.32681512832642
identity,256,54.20543052208523,15.494444444444444,97.58055210113525,85.66458821296692,93.32775473594666
identity,257,53.552503336833226,9.457142857142859,98.03799986839294,88.37500214576721,94.56467032432556
